1	0	-156.3360518653
2	0	-162.9805848114
3	0	-166.4335340164
4	0	-168.0460478539
5	0	-168.9709479057
6	0	-162.4542260392
7	0	-161.955928037
8	0	-165.5501904467
9	0	-163.8418295807
10	0	-162.2465857949
11	0	-161.0979733577
12	0	-167.6127366765
13	0	-162.8835355553
14	0	-163.4246315919
15	0	-164.0544218776
16	0	-165.2124977812
17	0	-165.121421885
18	0	-165.0675591193
19	0	-167.6659993567
20	0	-166.4492370796
21	1	-167.216274299
22	1	-159.7210650501
23	1	-164.5975126795
24	1	-167.5134607328
25	1	-167.7226576105
26	1	-166.1042152241
27	1	-165.061495432
28	1	-168.3874413095
29	1	-165.5418610163
30	1	-168.0040206784
31	1	-166.8998336798
32	1	-167.5548717999
33	1	-168.7734551701
34	1	-167.3582037694
35	1	-167.4973309781
36	1	-164.307642213
