1	0	-103.5749037467
2	0	-104.6172702249
3	0	-103.510640355
4	0	-103.1045584102
5	0	-104.1082411237
6	0	-103.1389067807
7	0	-104.7485210079
8	0	-104.2364486754
9	0	-103.7842699039
10	0	-103.9660362007
11	0	-104.9365532563
12	0	-105.0197009351
13	0	-105.3060929168
14	0	-104.3602231604
15	0	-103.7040084549
16	0	-104.4310376851
17	0	-104.3300790351
18	0	-103.9372308327
19	0	-103.89788467
20	0	-103.9942778332
21	1	-105.0547400385
22	1	-105.1248079506
23	1	-105.0243461159
24	1	-104.3914596941
25	1	-105.1198058959
26	1	-104.5284455888
27	1	-104.6842963252
28	1	-105.4955498812
29	1	-104.7582191868
30	1	-105.2926157185
31	1	-104.5066696996
32	1	-104.6773165925
33	1	-104.5485186099
34	1	-103.9327130037
35	1	-105.3170559896
36	1	-104.4208219609
37	2	-105.4953449153
38	2	-104.7015337556
39	2	-104.4313523877
40	2	-104.8289566208
41	2	-104.8385297868
42	2	-104.3745282325
43	2	-104.4757152107
44	2	-105.0331303467
45	2	-104.7279096553
46	2	-105.3207046914
47	2	-105.4036329989
48	2	-105.4955365455
49	2	-105.3248990934
50	2	-104.9384874293
51	2	-104.8280302518
52	2	-104.8873036511
53	3	-104.0331783429
54	3	-104.6241092393
55	3	-105.0153130431
56	3	-104.7700034769
57	3	-105.3301222089
58	3	-105.0839549354
59	3	-103.8547520081
60	3	-105.1245269243
61	3	-102.8557864452
62	3	-104.9742484856
63	3	-105.475483607
64	3	-105.0315695869
65	3	-105.2677273637
66	3	-105.4043613535
67	3	-104.9248452941
68	3	-104.8585437017
69	4	-104.4480993915
70	4	-104.5757197234
71	4	-105.4954465881
72	4	-104.6734455273
73	4	-104.4415860667
74	4	-105.246272529
75	4	-105.193327844
76	4	-104.9892257906
77	4	-105.3581231138
78	4	-104.4966734706
79	4	-105.1022239257
80	4	-104.9747482039
81	4	-104.9603241941
82	4	-105.0158360808
83	4	-104.6723971124
84	4	-105.1131716519
85	5	-105.2646258241
86	5	-105.4324622404
87	5	-104.7456666231
88	5	-103.1348819231
89	5	-104.9025926273
90	5	-104.5529911751
91	5	-104.541713412
92	5	-104.6855940525
93	5	-105.3653336898
94	5	-104.9377484322
95	5	-105.1630138638
96	5	-104.3003837642
97	5	-105.246884836
98	5	-105.1517478184
99	5	-105.1519766192
100	5	-104.9971085324
101	6	-104.7167926855
102	6	-104.9049739863
103	6	-105.3407505013
104	6	-104.6713513056
105	6	-105.153650843
106	6	-105.0570247323
107	6	-104.8682836013
108	6	-105.2461580676
109	6	-105.5331336923
110	6	-104.4991944472
111	6	-104.6606390864
112	6	-105.5962799256
113	6	-104.9777270951
114	6	-105.0375258941
115	6	-105.3069547292
116	6	-105.113652681
117	7	-104.644731542
118	7	-104.9172486181
119	7	-105.1713395336
120	7	-104.9772417962
121	7	-104.8613190512
122	7	-104.9551488574
123	7	-103.7504440249
124	7	-105.4953808165
125	7	-104.948111015
126	7	-104.6758347857
127	7	-104.4574845995
128	7	-105.5331506992
129	7	-105.1688761618
130	7	-105.0434665041
131	7	-105.085080152
132	7	-105.053788291
133	8	-104.6251433461
134	8	-105.0140459188
135	8	-104.3599243499
136	8	-105.5975855112
137	8	-103.8355757902
138	8	-105.4954858717
139	8	-105.0205764675
140	8	-105.0848246518
141	8	-103.7833246102
142	8	-105.0214926443
143	8	-104.7545434291
144	8	-105.0638324834
145	8	-105.1346237084
146	8	-105.1637765966
147	8	-105.2847910494
148	8	-105.00770811
149	9	-104.532721786
150	9	-105.0625058669
151	9	-104.9446759154
152	9	-105.5324709506
153	9	-104.359339887
154	9	-104.8889297276
155	9	-104.2166731378
156	9	-104.4951417837
157	9	-105.1208399842
158	9	-105.4541427659
159	9	-105.4534681214
160	9	-104.8772201028
161	9	-104.9416912306
162	9	-104.8524670356
163	9	-104.3930065272
164	9	-104.5179616598
165	10	-104.6451239063
166	10	-105.5960494097
167	10	-104.3369641453
168	10	-105.4333411334
169	10	-104.814881534
170	10	-105.1971391805
171	10	-104.9774200678
172	10	-105.3114537107
173	10	-105.4771260341
174	10	-105.0787177363
175	10	-105.3257959805
176	10	-104.8537690881
177	10	-104.8497590945
178	10	-104.9636523799
179	10	-105.4536675611
180	10	-105.3865392117
181	11	-104.494228872
182	11	-105.0028290633
183	11	-104.9575433085
184	11	-105.1629219113
185	11	-105.2001296451
186	11	-104.2229742377
187	11	-104.78492523
188	11	-105.0657727233
189	11	-105.0432372268
190	11	-105.1565387801
191	11	-104.7432841625
192	11	-105.1749197207
193	11	-105.0787632818
194	11	-101.8088015183
195	11	-105.5954690322
196	11	-104.9626938698
197	12	-104.7029958664
198	12	-105.0653705517
199	12	-105.1228733522
200	12	-104.472430839
201	12	-104.3953396979
202	12	-104.9502141114
203	12	-105.1531107172
204	12	-105.4956677865
205	12	-104.8157907253
206	12	-105.1532919712
207	12	-104.7031309243
208	12	-104.5735566624
209	12	-105.0335124899
210	12	-104.4130718656
211	12	-104.7545125633
212	12	-105.0466595314
213	13	-105.090569288
214	13	-104.9418018002
215	13	-104.6886404169
216	13	-105.2281042354
217	13	-104.7233074075
218	13	-104.3302347882
219	13	-105.2237143084
220	13	-104.8386585101
221	13	-105.597574295
222	13	-104.1069338181
223	13	-105.0592486803
224	13	-105.0552718683
225	13	-105.0569199476
226	13	-104.8853334605
227	13	-104.6158302471
228	13	-105.4954205272
229	14	-105.0914135551
230	14	-105.3957456992
231	14	-104.8579459921
232	14	-104.4546130314
233	14	-104.8925917688
234	14	-105.3011222524
235	14	-104.6521791649
